songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,,0.722,0.571,2,-13.225,1,0.0363,0.026,0,0.112,0.928,117.813,audio_features,346GCw2msr77HA5I5NFsKS,spotify:track:346GCw2msr77HA5I5NFsKS,https://api.spotify.com/v1/tracks/346GCw2msr77HA5I5NFsKS,https://api.spotify.com/v1/audio-analysis/346GCw2msr77HA5I5NFsKS,166627,4
,,0.723,0.484,2,-14.456,1,0.026,0.261,0.00692,0.0492,0.962,108.991,audio_features,5jwoygernfGvAuIxFSqxHp,spotify:track:5jwoygernfGvAuIxFSqxHp,https://api.spotify.com/v1/tracks/5jwoygernfGvAuIxFSqxHp,https://api.spotify.com/v1/audio-analysis/5jwoygernfGvAuIxFSqxHp,233160,4
,,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,audio_features,1CQqupcyMg7176PPmIVmSj,spotify:track:1CQqupcyMg7176PPmIVmSj,https://api.spotify.com/v1/tracks/1CQqupcyMg7176PPmIVmSj,https://api.spotify.com/v1/audio-analysis/1CQqupcyMg7176PPmIVmSj,257227,4
,,0.689,0.533,6,-14.205,1,0.0544,0.321,7.37e-05,0.0958,0.898,98.801,audio_features,0qxtQ8rf3W1nId3D2r0xH4,spotify:track:0qxtQ8rf3W1nId3D2r0xH4,https://api.spotify.com/v1/tracks/0qxtQ8rf3W1nId3D2r0xH4,https://api.spotify.com/v1/audio-analysis/0qxtQ8rf3W1nId3D2r0xH4,170880,4
,,0.522,0.835,4,-3.93,0,0.0296,0.112,0.000467,0.161,0.885,80.612,audio_features,5IKyIlDdL7YIOdEdDpcfbH,spotify:track:5IKyIlDdL7YIOdEdDpcfbH,https://api.spotify.com/v1/tracks/5IKyIlDdL7YIOdEdDpcfbH,https://api.spotify.com/v1/audio-analysis/5IKyIlDdL7YIOdEdDpcfbH,157613,3
,,0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872,audio_features,4ih3dyFZoeTdaeJW9mPbOI,spotify:track:4ih3dyFZoeTdaeJW9mPbOI,https://api.spotify.com/v1/tracks/4ih3dyFZoeTdaeJW9mPbOI,https://api.spotify.com/v1/audio-analysis/4ih3dyFZoeTdaeJW9mPbOI,257467,4
,,0.611,0.269,10,-15.339,1,0.0321,0.771,0,0.15,0.563,120.242,audio_features,7wliemSUQ2bYbNwMC2UmxZ,spotify:track:7wliemSUQ2bYbNwMC2UmxZ,https://api.spotify.com/v1/tracks/7wliemSUQ2bYbNwMC2UmxZ,https://api.spotify.com/v1/audio-analysis/7wliemSUQ2bYbNwMC2UmxZ,253707,4
,,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4
,,0.766,0.878,9,-4.862,0,0.0585,0.127,0.00391,0.102,0.833,132.011,audio_features,4pVTneBibGa5HU7HzAOvY8,spotify:track:4pVTneBibGa5HU7HzAOvY8,https://api.spotify.com/v1/tracks/4pVTneBibGa5HU7HzAOvY8,https://api.spotify.com/v1/audio-analysis/4pVTneBibGa5HU7HzAOvY8,315613,4
,,0.752,0.733,1,-8.178,0,0.0385,0.0682,0,0.0891,0.703,118.789,audio_features,0vmbJCS1WCWnj9232fyMrv,spotify:track:0vmbJCS1WCWnj9232fyMrv,https://api.spotify.com/v1/tracks/0vmbJCS1WCWnj9232fyMrv,https://api.spotify.com/v1/audio-analysis/0vmbJCS1WCWnj9232fyMrv,205360,4
,,0.794,0.607,2,-7.07,1,0.0401,0.0116,6.2e-05,0.0666,0.762,96.99,audio_features,1AIz2Nu1dkxjQjgoOhuNtz,spotify:track:1AIz2Nu1dkxjQjgoOhuNtz,https://api.spotify.com/v1/tracks/1AIz2Nu1dkxjQjgoOhuNtz,https://api.spotify.com/v1/audio-analysis/1AIz2Nu1dkxjQjgoOhuNtz,244000,4
,,0.561,0.203,3,-11.931,1,0.0312,0.654,0.0853,0.0997,0.295,131.348,audio_features,2uzchPY6uyXPEYFzWiT1rh,spotify:track:2uzchPY6uyXPEYFzWiT1rh,https://api.spotify.com/v1/tracks/2uzchPY6uyXPEYFzWiT1rh,https://api.spotify.com/v1/audio-analysis/2uzchPY6uyXPEYFzWiT1rh,170560,3
,,0.487,0.508,7,-12.734,1,0.0433,0.113,0,0.122,0.737,134.636,audio_features,2fvEWT5WnmXNSvVxIWJ6Ve,spotify:track:2fvEWT5WnmXNSvVxIWJ6Ve,https://api.spotify.com/v1/tracks/2fvEWT5WnmXNSvVxIWJ6Ve,https://api.spotify.com/v1/audio-analysis/2fvEWT5WnmXNSvVxIWJ6Ve,242880,4
,,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
,,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
,,0.568,0.89,11,-5.428,0,0.0329,2.28e-05,0.0351,0.325,0.638,130.64,audio_features,2qHAN2wM4EpxkNDwyAZACU,spotify:track:2qHAN2wM4EpxkNDwyAZACU,https://api.spotify.com/v1/tracks/2qHAN2wM4EpxkNDwyAZACU,https://api.spotify.com/v1/audio-analysis/2qHAN2wM4EpxkNDwyAZACU,261080,4
,,0.409,0.435,2,-9.399,1,0.0453,0.907,7.17e-06,0.0559,0.567,78.136,audio_features,4BH8EuPAxeFAh1rSWtnGdD,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/audio-analysis/4BH8EuPAxeFAh1rSWtnGdD,168480,4
,,0.584,0.185,5,-14.665,1,0.0294,0.813,0.00013,0.129,0.421,98.674,audio_features,6bZPMgJkTV6i5Mc4PZKKWJ,spotify:track:6bZPMgJkTV6i5Mc4PZKKWJ,https://api.spotify.com/v1/tracks/6bZPMgJkTV6i5Mc4PZKKWJ,https://api.spotify.com/v1/audio-analysis/6bZPMgJkTV6i5Mc4PZKKWJ,172600,4
,,0.947,0.354,6,-12.844,0,0.27,0.0455,5.71e-05,0.212,0.36,100.087,audio_features,3B6WDceNe6lUQnczntRIuf,spotify:track:3B6WDceNe6lUQnczntRIuf,https://api.spotify.com/v1/tracks/3B6WDceNe6lUQnczntRIuf,https://api.spotify.com/v1/audio-analysis/3B6WDceNe6lUQnczntRIuf,302133,4
,,0.487,0.504,1,-5.207,1,0.0261,0.123,0,0.109,0.331,139.717,audio_features,4MSnF5Ajr8P0LqC4Zd66DH,spotify:track:4MSnF5Ajr8P0LqC4Zd66DH,https://api.spotify.com/v1/tracks/4MSnF5Ajr8P0LqC4Zd66DH,https://api.spotify.com/v1/audio-analysis/4MSnF5Ajr8P0LqC4Zd66DH,247800,4
,,0.439,0.454,0,-8.669,1,0.0308,0.279,0,0.123,0.354,204.263,audio_features,2wmEryA2YLaFwFvA63n3O2,spotify:track:2wmEryA2YLaFwFvA63n3O2,https://api.spotify.com/v1/tracks/2wmEryA2YLaFwFvA63n3O2,https://api.spotify.com/v1/audio-analysis/2wmEryA2YLaFwFvA63n3O2,249360,4
,,0.781,0.648,5,-8.216,1,0.0264,0.00761,0,0.132,0.546,121.93,audio_features,2jItmTTkIL6SkvABXsTaYT,spotify:track:2jItmTTkIL6SkvABXsTaYT,https://api.spotify.com/v1/tracks/2jItmTTkIL6SkvABXsTaYT,https://api.spotify.com/v1/audio-analysis/2jItmTTkIL6SkvABXsTaYT,224773,4
,,0.666,0.751,8,-11.883,1,0.0379,0.0402,0.466,0.168,0.0536,118.993,audio_features,5imgYEv5QieF75B84CjQQC,spotify:track:5imgYEv5QieF75B84CjQQC,https://api.spotify.com/v1/tracks/5imgYEv5QieF75B84CjQQC,https://api.spotify.com/v1/audio-analysis/5imgYEv5QieF75B84CjQQC,164874,4
,,0.55,0.576,4,-11.861,0,0.0327,0.0805,3.21e-05,0.3,0.863,134.773,audio_features,4nUDhalC6mjrJgBmRojWM7,spotify:track:4nUDhalC6mjrJgBmRojWM7,https://api.spotify.com/v1/tracks/4nUDhalC6mjrJgBmRojWM7,https://api.spotify.com/v1/audio-analysis/4nUDhalC6mjrJgBmRojWM7,172667,4
,,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,audio_features,4fazGt0v2v2zkzddQOcDZD,spotify:track:4fazGt0v2v2zkzddQOcDZD,https://api.spotify.com/v1/tracks/4fazGt0v2v2zkzddQOcDZD,https://api.spotify.com/v1/audio-analysis/4fazGt0v2v2zkzddQOcDZD,228140,4
,,0.527,0.381,10,-17.408,1,0.0299,0.0546,0.00965,0.0842,0.295,150.162,audio_features,3ICZte49haM8ID7H6LSSjb,spotify:track:3ICZte49haM8ID7H6LSSjb,https://api.spotify.com/v1/tracks/3ICZte49haM8ID7H6LSSjb,https://api.spotify.com/v1/audio-analysis/3ICZte49haM8ID7H6LSSjb,261827,4
,,0.721,0.723,4,-4.429,0,0.239,0.0101,0.00108,0.4,0.542,94.744,audio_features,0JyfYLKuXRmPhMkIPVstu5,spotify:track:0JyfYLKuXRmPhMkIPVstu5,https://api.spotify.com/v1/tracks/0JyfYLKuXRmPhMkIPVstu5,https://api.spotify.com/v1/audio-analysis/0JyfYLKuXRmPhMkIPVstu5,221427,4
,,0.519,0.481,2,-9.796,1,0.0283,0.308,1.05e-05,0.121,0.48,109.246,audio_features,55Z0KHofKqhOMIOygAVXxm,spotify:track:55Z0KHofKqhOMIOygAVXxm,https://api.spotify.com/v1/tracks/55Z0KHofKqhOMIOygAVXxm,https://api.spotify.com/v1/audio-analysis/55Z0KHofKqhOMIOygAVXxm,166907,4
,,0.826,0.616,2,-5.479,1,0.328,0.241,0,0.287,0.612,127.925,audio_features,1z7LV5wkExwW8YJk0IrPUA,spotify:track:1z7LV5wkExwW8YJk0IrPUA,https://api.spotify.com/v1/tracks/1z7LV5wkExwW8YJk0IrPUA,https://api.spotify.com/v1/audio-analysis/1z7LV5wkExwW8YJk0IrPUA,181199,4
,,0.575,0.176,6,-10.312,1,0.0349,0.925,1.14e-06,0.0903,0.24,85.276,audio_features,5w94qYPwVF5UNW1RoE80AA,spotify:track:5w94qYPwVF5UNW1RoE80AA,https://api.spotify.com/v1/tracks/5w94qYPwVF5UNW1RoE80AA,https://api.spotify.com/v1/audio-analysis/5w94qYPwVF5UNW1RoE80AA,279747,4
,,0.287,0.84,6,-3.947,1,0.0404,0.0551,0.0225,0.21,0.648,202.903,audio_features,6WmVgLj2htklkU3SZOsItg,spotify:track:6WmVgLj2htklkU3SZOsItg,https://api.spotify.com/v1/tracks/6WmVgLj2htklkU3SZOsItg,https://api.spotify.com/v1/audio-analysis/6WmVgLj2htklkU3SZOsItg,214373,4
,,0.88,0.556,2,-10.773,1,0.0855,0.24,0.0483,0.24,0.955,128.542,audio_features,5dpRJkvY8oWMQmQbEQTXhO,spotify:track:5dpRJkvY8oWMQmQbEQTXhO,https://api.spotify.com/v1/tracks/5dpRJkvY8oWMQmQbEQTXhO,https://api.spotify.com/v1/audio-analysis/5dpRJkvY8oWMQmQbEQTXhO,152213,4
,,0.684,0.535,4,-8.864,1,0.0451,0.402,0,0.0993,0.52,93.923,audio_features,4yym5ZJXwvg03d4kyhLVZO,spotify:track:4yym5ZJXwvg03d4kyhLVZO,https://api.spotify.com/v1/tracks/4yym5ZJXwvg03d4kyhLVZO,https://api.spotify.com/v1/audio-analysis/4yym5ZJXwvg03d4kyhLVZO,275067,4
,,0.894,0.0443,0,-16.949,1,0.1,0.946,0.862,0.0959,0.103,120.077,audio_features,3YBI07hmxDM28KhbFne2L0,spotify:track:3YBI07hmxDM28KhbFne2L0,https://api.spotify.com/v1/tracks/3YBI07hmxDM28KhbFne2L0,https://api.spotify.com/v1/audio-analysis/3YBI07hmxDM28KhbFne2L0,134953,4
,,0.439,0.432,7,-7.63,1,0.0374,0.534,0,0.231,0.446,172.095,audio_features,4KVEHkTYmCxYwkat9eniQs,spotify:track:4KVEHkTYmCxYwkat9eniQs,https://api.spotify.com/v1/tracks/4KVEHkTYmCxYwkat9eniQs,https://api.spotify.com/v1/audio-analysis/4KVEHkTYmCxYwkat9eniQs,208000,3
,,0.491,0.698,4,-7.428,0,0.0256,0.00634,0.487,0.111,0.554,172.004,audio_features,0He2g6yXfR7gPbVR3upf4k,spotify:track:0He2g6yXfR7gPbVR3upf4k,https://api.spotify.com/v1/tracks/0He2g6yXfR7gPbVR3upf4k,https://api.spotify.com/v1/audio-analysis/0He2g6yXfR7gPbVR3upf4k,555827,4
,,0.627,0.877,5,-4.151,0,0.0379,0.317,1.09e-05,0.0613,0.365,102.809,audio_features,5P9h9gQlq8CFLRWI4e94ei,spotify:track:5P9h9gQlq8CFLRWI4e94ei,https://api.spotify.com/v1/tracks/5P9h9gQlq8CFLRWI4e94ei,https://api.spotify.com/v1/audio-analysis/5P9h9gQlq8CFLRWI4e94ei,221840,4
,,0.397,0.26,5,-14.448,0,0.0304,0.504,1.34e-06,0.105,0.321,113.573,audio_features,0r3r8ioooe9JUCx6iooAtz,spotify:track:0r3r8ioooe9JUCx6iooAtz,https://api.spotify.com/v1/tracks/0r3r8ioooe9JUCx6iooAtz,https://api.spotify.com/v1/audio-analysis/0r3r8ioooe9JUCx6iooAtz,212267,4
,,0.507,0.636,2,-7.538,0,0.0401,0.849,0,0.646,0.702,142.248,audio_features,0TFBANCgctg5hAt9ez2V2g,spotify:track:0TFBANCgctg5hAt9ez2V2g,https://api.spotify.com/v1/tracks/0TFBANCgctg5hAt9ez2V2g,https://api.spotify.com/v1/audio-analysis/0TFBANCgctg5hAt9ez2V2g,175507,4
,,0.498,0.395,8,-11.591,1,0.0286,0.222,0.000104,0.138,0.395,118.825,audio_features,2Y59Q06y5kSGci2OGv5asC,spotify:track:2Y59Q06y5kSGci2OGv5asC,https://api.spotify.com/v1/tracks/2Y59Q06y5kSGci2OGv5asC,https://api.spotify.com/v1/audio-analysis/2Y59Q06y5kSGci2OGv5asC,218075,4
,,0.545,0.72,7,-8.805,1,0.0315,0.0191,0.00337,0.981,0.624,104.193,audio_features,75QEITVgnbtUomK27erkds,spotify:track:75QEITVgnbtUomK27erkds,https://api.spotify.com/v1/tracks/75QEITVgnbtUomK27erkds,https://api.spotify.com/v1/audio-analysis/75QEITVgnbtUomK27erkds,261874,4
,,0.59,0.867,10,-6.4,1,0.0397,0.0117,6.42e-06,0.232,0.6,111.655,audio_features,0YmlrCG5yGehEJgVycbG9g,spotify:track:0YmlrCG5yGehEJgVycbG9g,https://api.spotify.com/v1/tracks/0YmlrCG5yGehEJgVycbG9g,https://api.spotify.com/v1/audio-analysis/0YmlrCG5yGehEJgVycbG9g,223107,4
,,0.691,0.838,8,-5.321,1,0.0316,0.0447,0.000215,0.112,0.716,133.507,audio_features,2QvIOJ4EIz4MIwWRpKG4mi,spotify:track:2QvIOJ4EIz4MIwWRpKG4mi,https://api.spotify.com/v1/tracks/2QvIOJ4EIz4MIwWRpKG4mi,https://api.spotify.com/v1/audio-analysis/2QvIOJ4EIz4MIwWRpKG4mi,210387,4
,,0.274,0.178,1,-16.294,0,0.0325,0.838,0.00216,0.114,0.277,87.227,audio_features,4MIoDg9g7mYkDP8jN3HMjl,spotify:track:4MIoDg9g7mYkDP8jN3HMjl,https://api.spotify.com/v1/tracks/4MIoDg9g7mYkDP8jN3HMjl,https://api.spotify.com/v1/audio-analysis/4MIoDg9g7mYkDP8jN3HMjl,223840,1
,,0.654,0.703,2,-7.06,0,0.0399,0.717,0,0.388,0.88,138.114,audio_features,47IGCBcC8P7L8CHlEnzWFD,spotify:track:47IGCBcC8P7L8CHlEnzWFD,https://api.spotify.com/v1/tracks/47IGCBcC8P7L8CHlEnzWFD,https://api.spotify.com/v1/audio-analysis/47IGCBcC8P7L8CHlEnzWFD,135533,4
,,0.797,0.566,7,-11.132,1,0.0321,0.0608,0.000362,0.14,0.939,116.976,audio_features,5DQAHkO9U4IZIombHefcqK,spotify:track:5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/tracks/5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/audio-analysis/5DQAHkO9U4IZIombHefcqK,240293,4
,,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,audio_features,11MyiSGZSYSmhhqwGUTtAq,spotify:track:11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/tracks/11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/audio-analysis/11MyiSGZSYSmhhqwGUTtAq,317760,4
,,0.617,0.927,7,-3.071,1,0.0379,0.149,1.21e-06,0.146,0.966,145.059,audio_features,6uTIRtZy6hvpR7v3J8Vqq0,spotify:track:6uTIRtZy6hvpR7v3J8Vqq0,https://api.spotify.com/v1/tracks/6uTIRtZy6hvpR7v3J8Vqq0,https://api.spotify.com/v1/audio-analysis/6uTIRtZy6hvpR7v3J8Vqq0,161347,4
,,0.79,0.618,4,-10.413,0,0.326,0.105,0,0.23,0.518,93.087,audio_features,3tZQaOGFwlqkhxKOeVrH4V,spotify:track:3tZQaOGFwlqkhxKOeVrH4V,https://api.spotify.com/v1/tracks/3tZQaOGFwlqkhxKOeVrH4V,https://api.spotify.com/v1/audio-analysis/3tZQaOGFwlqkhxKOeVrH4V,226173,4
,,0.761,0.833,0,-6.602,1,0.0838,0.184,0.000779,0.043,0.959,114.366,audio_features,2qfbeZ2JqTm7rIlC8Zyhgc,spotify:track:2qfbeZ2JqTm7rIlC8Zyhgc,https://api.spotify.com/v1/tracks/2qfbeZ2JqTm7rIlC8Zyhgc,https://api.spotify.com/v1/audio-analysis/2qfbeZ2JqTm7rIlC8Zyhgc,293600,4
,,0.66,0.583,4,-7.361,1,0.0512,0.282,0,0.0553,0.941,125.44,audio_features,69sEXPrKQ5PtCxel5csSXs,spotify:track:69sEXPrKQ5PtCxel5csSXs,https://api.spotify.com/v1/tracks/69sEXPrKQ5PtCxel5csSXs,https://api.spotify.com/v1/audio-analysis/69sEXPrKQ5PtCxel5csSXs,144147,4
,,0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,10vkYRKw6Jjr7try1ir50G,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320,4
,,0.623,0.498,5,-9.012,1,0.11,0.541,0,0.329,0.648,166.87,audio_features,6D1SdwPIbc6mmLVZqJr4m7,spotify:track:6D1SdwPIbc6mmLVZqJr4m7,https://api.spotify.com/v1/tracks/6D1SdwPIbc6mmLVZqJr4m7,https://api.spotify.com/v1/audio-analysis/6D1SdwPIbc6mmLVZqJr4m7,183850,3
,,0.517,0.713,2,-8.508,1,0.0403,0.243,0.852,0.133,0.367,129.917,audio_features,62JzTgFcJ4BX07AktKmB1S,spotify:track:62JzTgFcJ4BX07AktKmB1S,https://api.spotify.com/v1/tracks/62JzTgFcJ4BX07AktKmB1S,https://api.spotify.com/v1/audio-analysis/62JzTgFcJ4BX07AktKmB1S,212308,4
,,0.392,0.824,1,-5.209,1,0.0391,0.00122,1.51e-05,0.166,0.527,169.963,audio_features,0gGZKCZKX3q59AxsTTp93y,spotify:track:0gGZKCZKX3q59AxsTTp93y,https://api.spotify.com/v1/tracks/0gGZKCZKX3q59AxsTTp93y,https://api.spotify.com/v1/audio-analysis/0gGZKCZKX3q59AxsTTp93y,195008,4
,,0.735,0.65,7,-10.736,0,0.0289,0.654,0.0742,0.0831,0.937,126.37,audio_features,09rPMrDjbJw8RUef9TXh7N,spotify:track:09rPMrDjbJw8RUef9TXh7N,https://api.spotify.com/v1/tracks/09rPMrDjbJw8RUef9TXh7N,https://api.spotify.com/v1/audio-analysis/09rPMrDjbJw8RUef9TXh7N,343000,4
,,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,audio_features,2i0AUcEnsDm3dsqLrFWUCq,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4
,,0.374,0.711,11,-3.587,1,0.0354,0.547,4.12e-05,0.147,0.468,160.001,audio_features,63u5QGp9dKXAoYTVKUKBYn,spotify:track:63u5QGp9dKXAoYTVKUKBYn,https://api.spotify.com/v1/tracks/63u5QGp9dKXAoYTVKUKBYn,https://api.spotify.com/v1/audio-analysis/63u5QGp9dKXAoYTVKUKBYn,242947,4
,,0.709,0.751,6,-7.041,1,0.0583,0.514,5.51e-06,0.0799,0.775,144.627,audio_features,4LIaeIMxM9D56QzZhn5t4D,spotify:track:4LIaeIMxM9D56QzZhn5t4D,https://api.spotify.com/v1/tracks/4LIaeIMxM9D56QzZhn5t4D,https://api.spotify.com/v1/audio-analysis/4LIaeIMxM9D56QzZhn5t4D,158933,4
,,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97,audio_features,6CFPFnS9EcLs2I0nWqtWci,spotify:track:6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/audio-analysis/6CFPFnS9EcLs2I0nWqtWci,266840,4
,,0.263,0.286,6,-10.34,1,0.0335,0.857,0.00898,0.105,0.151,99.001,audio_features,6khoye7kysa6cLGY0AO9dO,spotify:track:6khoye7kysa6cLGY0AO9dO,https://api.spotify.com/v1/tracks/6khoye7kysa6cLGY0AO9dO,https://api.spotify.com/v1/audio-analysis/6khoye7kysa6cLGY0AO9dO,243533,4
,,0.413,0.0754,1,-17.178,1,0.0359,0.899,3.09e-06,0.39,0.214,102.313,audio_features,5RC6D893kdyFTbbXq9G3qZ,spotify:track:5RC6D893kdyFTbbXq9G3qZ,https://api.spotify.com/v1/tracks/5RC6D893kdyFTbbXq9G3qZ,https://api.spotify.com/v1/audio-analysis/5RC6D893kdyFTbbXq9G3qZ,177200,1
,,0.476,0.49,4,-11.372,1,0.037,0.827,0,0.67,0.463,108.993,audio_features,39rNWwSP2nC2ryPLYT6VDt,spotify:track:39rNWwSP2nC2ryPLYT6VDt,https://api.spotify.com/v1/tracks/39rNWwSP2nC2ryPLYT6VDt,https://api.spotify.com/v1/audio-analysis/39rNWwSP2nC2ryPLYT6VDt,116533,4
,,0.547,0.972,11,-4.581,0,0.0893,1.82e-05,0.00295,0.238,0.392,121.03,audio_features,0e3ElMapLJIe0uIchrFVBt,spotify:track:0e3ElMapLJIe0uIchrFVBt,https://api.spotify.com/v1/tracks/0e3ElMapLJIe0uIchrFVBt,https://api.spotify.com/v1/audio-analysis/0e3ElMapLJIe0uIchrFVBt,222733,4
,,0.697,0.971,0,-5.093,1,0.0428,0.00377,2.79e-05,0.138,0.89,122.274,audio_features,1q8yOvrVNiZtMuEujDuSPP,spotify:track:1q8yOvrVNiZtMuEujDuSPP,https://api.spotify.com/v1/tracks/1q8yOvrVNiZtMuEujDuSPP,https://api.spotify.com/v1/audio-analysis/1q8yOvrVNiZtMuEujDuSPP,202640,4
,,0.327,0.136,4,-14.827,1,0.03,0.958,7.67e-05,0.095,0.41,78.558,audio_features,0tgERoe7blbc4PUAuSYmsu,spotify:track:0tgERoe7blbc4PUAuSYmsu,https://api.spotify.com/v1/tracks/0tgERoe7blbc4PUAuSYmsu,https://api.spotify.com/v1/audio-analysis/0tgERoe7blbc4PUAuSYmsu,176890,3
,,0.584,0.539,11,-8.1,1,0.0611,0.432,2.82e-05,0.108,0.514,85.782,audio_features,3cJ520R7Pwav2xrQUHCcZo,spotify:track:3cJ520R7Pwav2xrQUHCcZo,https://api.spotify.com/v1/tracks/3cJ520R7Pwav2xrQUHCcZo,https://api.spotify.com/v1/audio-analysis/3cJ520R7Pwav2xrQUHCcZo,248907,4
,,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,197160,4
,,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733,4
,,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,audio_features,4aOOExMBUyxKnEYb39SrTg,spotify:track:4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/tracks/4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/audio-analysis/4aOOExMBUyxKnEYb39SrTg,78681,4
,,0.545,0.901,11,-4.324,0,0.0596,0.0301,3.15e-06,0.153,0.798,137.998,audio_features,0plo6KjgjTcRhj7Fn8oemk,spotify:track:0plo6KjgjTcRhj7Fn8oemk,https://api.spotify.com/v1/tracks/0plo6KjgjTcRhj7Fn8oemk,https://api.spotify.com/v1/audio-analysis/0plo6KjgjTcRhj7Fn8oemk,289293,4
,,0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,audio_features,42tFTth2jcF7iSo0RBjfJF,spotify:track:42tFTth2jcF7iSo0RBjfJF,https://api.spotify.com/v1/tracks/42tFTth2jcF7iSo0RBjfJF,https://api.spotify.com/v1/audio-analysis/42tFTth2jcF7iSo0RBjfJF,189050,4
,,0.533,0.909,10,-3.922,1,0.0351,0.00523,5.49e-06,0.337,0.545,123.425,audio_features,3i18dmoH6qfcfFG7ctRlFL,spotify:track:3i18dmoH6qfcfFG7ctRlFL,https://api.spotify.com/v1/tracks/3i18dmoH6qfcfFG7ctRlFL,https://api.spotify.com/v1/audio-analysis/3i18dmoH6qfcfFG7ctRlFL,243787,4
,,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,audio_features,01z2fBGB8Hl3Jd3zXe4IXR,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/tracks/01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/audio-analysis/01z2fBGB8Hl3Jd3zXe4IXR,161840,4
,,0.512,0.604,1,-6.008,1,0.113,0.433,1.86e-06,0.0757,0.564,121.899,audio_features,4lvd9RUYyT5BGG1URmeUJz,spotify:track:4lvd9RUYyT5BGG1URmeUJz,https://api.spotify.com/v1/tracks/4lvd9RUYyT5BGG1URmeUJz,https://api.spotify.com/v1/audio-analysis/4lvd9RUYyT5BGG1URmeUJz,167573,4
